PetID,PetType,Breed,Color,Size,Vaccinated,HealthCondition,PreviousOwner,AdoptionLikelihood,AgeMonths,WeightKg,TimeInShelterDays,AdoptionFee
1002,2,0,3,2,0,0,1,0,0.5730337078651685,0.48650216280421993,0.4318181818181818,0.9318637274549098
1003,0,2,3,2,0,1,0,0,0.7640449438202247,0.7022439997331689,0.20454545454545456,0.5370741482965932
1004,2,1,1,1,0,0,0,1,0.5,0.8520048285503433,0.34090909090909094,0.26452905811623245
1005,2,0,4,1,1,0,0,1,0.8033707865168539,0.3562586624382718,0.8636363636363636,0.09819639278557113
1006,3,5,2,1,1,0,1,1,0.38202247191011235,0.26097290787596994,0.26136363636363635,0.044088176352705406
1007,2,0,4,1,1,0,1,1,0.33707865168539325,0.9467078524981474,0.7727272727272727,0.7555110220440882
1008,3,5,4,2,1,0,0,0,0.7696629213483146,0.7262411970324254,0.9772727272727273,0.751503006012024
1009,1,6,3,1,1,0,0,1,0.2752808988764045,0.21922523363954752,0.9318181818181819,0.17434869739478956
1010,3,5,4,1,0,0,1,1,0.011235955056179775,0.4488051686075953,0.7272727272727273,0.8256513026052104
1011,3,5,4,2,1,1,0,0,0.5955056179775281,0.7964441031675532,0.36363636363636365,0.2224448897795591
1012,0,2,2,0,1,1,0,0,0.6292134831460674,0.54686108103493,0.6590909090909092,0.22044088176352702
1013,1,6,3,0,0,0,0,0,0.5224719101123595,0.6498303263775156,0.36363636363636365,0.14228456913827653
1014,3,5,4,2,1,0,0,0,0.6573033707865168,0.753727290369398,0.3522727272727273,0.3066132264529058
1015,2,1,0,0,1,0,1,1,0.449438202247191,0.6218656528942735,0.6590909090909092,0.9258517034068136
1016,0,2,1,2,0,0,0,0,0.6067415730337078,0.539871972610299,0.4545454545454546,0.11222444889779558
1017,3,5,2,1,0,0,0,0,0.28089887640449435,0.7495701373157071,0.12499999999999999,0.5130260521042084
1018,2,0,4,1,1,0,0,1,0.8202247191011236,0.7275017131203639,0.8181818181818182,0.3106212424849699
1019,2,1,0,0,0,0,0,0,0.949438202247191,0.6297349887533473,0.11363636363636363,0.22444889779559116
1020,0,2,4,1,1,0,0,1,0.19101123595505615,0.3594416401687117,0.20454545454545456,0.6352705410821643
1021,3,5,4,0,0,0,0,0,0.2528089887640449,0.405500165053876,0.6022727272727273,0.09218436873747494
1022,2,0,3,0,1,0,0,0,0.8595505617977528,0.9705663970444763,0.6363636363636364,0.4749498997995992
1023,2,1,3,1,1,0,0,1,0.38202247191011235,0.11184546187025865,0.46590909090909094,0.6673346693386772
1024,1,3,3,1,1,0,1,1,0.5168539325842696,0.2680860445245066,0.7954545454545455,0.21042084168336672
1025,0,2,0,0,1,0,0,0,0.3539325842696629,0.49215727487242295,0.34090909090909094,0.9639278557114228
1026,1,6,4,1,0,0,0,0,0.9213483146067415,0.8367533913696034,0.5795454545454546,0.3727454909819639
1027,1,6,1,2,1,0,1,0,0.2696629213483146,0.16317514176838605,0.011363636363636364,0.3166332665330661
1028,0,2,2,1,1,0,0,1,0.8314606741573033,0.2765423266851121,0.9318181818181819,0.3947895791583166
1029,0,2,3,1,0,0,1,0,0.4101123595505618,0.06522146121310915,0.42045454545454547,0.7635270541082164
1030,2,0,3,2,0,0,0,0,0.02247191011235955,0.7059071372821875,0.3522727272727273,0.35270541082164325
1031,0,2,4,1,1,1,1,0,0.5561797752808989,0.23776696625329605,0.10227272727272728,0.5210420841683366
1032,1,6,4,1,1,0,1,1,0.3876404494382022,0.38834947562075195,0.07954545454545454,0.5731462925851702
1033,3,5,0,0,1,0,0,0,0.5,0.44341903108035896,0.8409090909090909,0.5851703406813626
1034,2,4,0,1,1,0,1,1,0.016853932584269662,0.8913801553208671,0.21590909090909094,0.6693386773547093
1035,1,3,3,1,1,1,1,0,0.7022471910112359,0.4110226611897383,0.21590909090909094,0.28456913827655306
1036,2,1,4,2,1,0,0,1,0.2134831460674157,0.1447101271474251,0.09090909090909091,0.6152304609218436
1037,1,6,1,0,1,0,0,0,0.9101123595505618,0.5240953104916025,0.8068181818181819,0.9819639278557113
1038,1,6,2,0,0,0,0,0,0.7191011235955056,0.963080016367483,0.15909090909090912,0.3927855711422845
1039,3,5,4,0,1,0,1,0,0.1292134831460674,0.6075309488352701,0.9886363636363636,0.9519038076152304
1040,1,6,4,1,1,0,0,1,0.3146067415730337,0.9835251540605331,0.7045454545454546,0.4488977955911823
1041,1,6,0,0,1,0,0,0,0.5561797752808989,0.841134423800182,0.2272727272727273,0.7895791583166332
1042,1,3,2,2,1,1,0,0,0.3876404494382022,0.03536576377368424,0.045454545454545456,0.08416833667334668
1043,2,1,3,0,1,0,0,1,0.2247191011235955,0.6582844031611157,0.3863636363636364,0.907815631262525
1044,2,4,4,2,1,1,0,0,0.9719101123595505,0.286362228674542,0.9545454545454546,0.3006012024048096
1045,0,2,3,0,0,0,0,0,0.33146067415730335,0.5594247236942962,0.7613636363636364,0.5911823647294588
1046,3,5,4,0,0,1,1,0,0.6011235955056179,0.2789347614570635,0.5340909090909091,0.12424849699398796
1047,3,5,3,2,1,0,0,0,0.3146067415730337,0.34851413882219207,0.8977272727272728,0.25851703406813625
1048,2,1,2,0,1,0,0,1,0.1685393258426966,0.9232597424631639,0.6931818181818182,0.5090180360721442
1049,1,3,0,0,0,1,0,0,0.46629213483146065,0.20617612940111893,0.3863636363636364,0.9258517034068136
1050,2,0,2,0,1,1,0,0,0.848314606741573,0.8741619372808056,0.7840909090909092,0.6853707414829658
1051,0,2,1,1,0,0,0,0,0.19662921348314605,0.02985352560936457,0.2272727272727273,0.42685370741482964
1052,2,1,0,2,1,0,0,1,0.8820224719101123,0.09031931474774993,0.8977272727272728,0.1442885771543086
1053,3,5,2,0,1,1,0,0,0.848314606741573,0.8547127238582469,0.4318181818181818,0.8617234468937875
1054,3,5,1,2,1,0,0,0,0.6011235955056179,0.630419151944516,0.375,0.2064128256513026
1055,1,3,4,2,0,0,0,0,0.5898876404494382,0.7471901386808484,0.15909090909090912,0.31462925851703405
1056,0,2,4,2,1,1,0,0,0.8820224719101123,0.20895277631821177,0.05681818181818181,0.5430861723446894
1057,0,2,3,0,1,0,1,0,0.4775280898876404,0.536873772862867,0.7386363636363636,0.6292585170340681
1058,2,4,0,0,1,0,0,0,0.7528089887640449,0.7371654222550766,0.9886363636363636,0.4749498997995992
1059,0,2,4,2,1,0,1,0,0.9101123595505618,0.6271747330047052,0.625,0.6052104208416833
1060,0,2,0,1,1,0,1,1,0.07303370786516854,0.47143815744739687,0.5454545454545455,0.7434869739478958
1061,1,3,4,2,1,0,0,0,0.6685393258426966,0.9599033358346052,0.0,0.31462925851703405
1062,0,2,3,1,0,1,1,0,0.7696629213483146,0.6760559723547434,0.7272727272727273,0.21643286573146292
1063,0,2,2,2,1,0,0,0,0.4438202247191011,0.9078298222731845,0.3068181818181818,0.01603206412825651
1064,1,6,3,2,1,1,0,0,0.8033707865168539,0.7297109086171563,0.21590909090909094,0.6412825651302605
1065,2,1,1,2,1,1,0,0,0.5898876404494382,0.735408359808701,0.5340909090909091,0.11623246492985971
1066,1,3,4,0,0,0,1,0,0.3876404494382022,0.0794525888657516,0.8068181818181819,0.7154308617234468
1067,1,3,1,1,0,0,0,0,0.24157303370786515,0.35911659566764553,0.7272727272727273,0.38276553106212424
1068,3,5,1,1,0,0,1,0,0.4044943820224719,0.8584099666547128,0.5681818181818182,0.27054108216432865
1069,3,5,0,2,1,0,0,0,0.24719101123595505,0.2321570268668928,0.4772727272727273,0.501002004008016
1070,3,5,4,0,1,0,1,0,0.5955056179775281,0.11496782578405046,0.5454545454545455,0.7575150300601202
1071,2,0,1,0,1,0,0,0,0.46629213483146065,0.32573204818921775,0.27272727272727276,0.8717434869739479
1072,2,0,2,1,1,0,0,1,0.4550561797752809,0.2199815737948079,0.8295454545454546,0.29058116232464926
1073,2,0,1,0,0,0,0,0,0.5955056179775281,0.9253808763215313,0.8522727272727273,0.6933867735470941
1074,2,4,2,1,1,0,0,1,0.11235955056179775,0.868014677015692,0.4545454545454546,0.9318637274549098
1075,2,0,0,1,1,0,0,1,0.9943820224719101,0.49944441733096195,0.7954545454545455,0.7034068136272544
1076,3,5,1,1,1,0,1,1,0.898876404494382,0.06076364851029709,0.7159090909090909,0.11422845691382764
1077,2,1,3,0,1,0,0,1,0.033707865168539325,0.7144908978262307,0.6818181818181819,0.35270541082164325
1078,3,5,0,1,1,0,1,1,0.3876404494382022,0.6232692878315268,0.12499999999999999,0.5751503006012023
1079,2,4,2,1,1,0,0,1,0.7078651685393258,0.9706826093336623,0.9090909090909092,0.4889779559118236
1080,2,4,0,2,0,0,1,0,0.797752808988764,0.5587605914443206,0.7727272727272727,0.09418837675350701
1081,1,3,1,1,1,0,0,1,0.8932584269662921,0.3360277277939536,0.14772727272727273,0.6012024048096192
1082,2,1,4,1,1,0,0,1,0.8258426966292135,0.518797942936443,0.375,0.8757515030060119
1083,2,0,4,2,1,0,1,0,0.797752808988764,0.9793980129655361,0.5340909090909091,0.7114228456913827
1084,2,4,2,2,0,0,0,0,0.9831460674157303,0.6962768087479825,0.6818181818181819,0.19839679358717432
1085,2,0,2,0,0,0,0,0,0.8314606741573033,0.6718715201857961,0.9090909090909092,0.4248496993987976
1086,3,5,4,1,1,0,0,1,0.949438202247191,0.24024104601091786,0.3863636363636364,0.6032064128256512
1087,2,0,2,0,1,1,0,0,0.8595505617977528,0.7435536880536967,0.7272727272727273,0.9599198396793587
1088,0,2,0,0,1,0,0,0,0.6685393258426966,0.7502281945473166,0.6590909090909092,0.8296593186372745
1089,3,5,3,2,0,1,1,0,0.7134831460674157,0.3169081078994189,0.39772727272727276,0.3286573146292585
1090,2,4,3,0,0,0,0,0,0.7921348314606741,0.4834625812209478,0.8863636363636364,0.7995991983967935
1091,0,2,0,1,1,0,0,1,0.3146067415730337,0.29420478770232805,0.20454545454545456,0.8597194388777555
1092,2,1,3,2,1,0,0,1,0.9213483146067415,0.2582785647076326,0.46590909090909094,0.250501002004008
1093,1,6,1,1,1,0,0,1,0.3202247191011236,0.025288234749656413,0.7727272727272727,0.6032064128256512
1094,0,2,0,1,1,0,0,1,0.11235955056179775,0.2848058845106842,0.20454545454545456,0.9238476953907815
1095,2,1,2,2,1,0,1,1,0.4550561797752809,0.5537734196753631,0.4318181818181818,0.24048096192384769
1096,1,3,0,1,0,0,1,0,0.38202247191011235,0.0009744292917448286,0.7727272727272727,0.17434869739478956
1097,0,2,4,2,0,0,0,0,0.7303370786516854,0.28281167162668663,0.5795454545454546,0.43286573146292584
1098,3,5,2,1,1,0,1,1,0.4831460674157303,0.8814688383357608,0.12499999999999999,0.12024048096192384
1099,0,2,4,2,1,0,0,0,0.9213483146067415,0.5934829597332499,0.9318181818181819,0.6032064128256512
1100,2,0,2,0,0,0,1,0,0.2696629213483146,0.6077082698694606,0.5227272727272727,0.3567134268537074
1101,3,5,3,1,1,0,0,1,0.8202247191011236,0.40305047135159255,0.8522727272727273,0.3787575150300601
1102,1,3,0,2,1,1,0,0,0.6404494382022472,0.6763710275924237,0.39772727272727276,0.3246492985971944
1103,3,5,1,1,0,0,0,0,0.4943820224719101,0.18945269535693668,0.7045454545454546,0.16032064128256512
1104,3,5,2,1,0,0,0,0,0.47191011235955055,0.8187565091379245,0.8522727272727273,0.9879759519038075
1105,1,3,2,1,0,0,0,0,0.7134831460674157,0.11615200117420157,0.9204545454545455,0.3386773547094188
1106,3,5,4,2,1,1,0,0,0.7808988764044943,0.655884294499474,0.5681818181818182,0.6012024048096192
1107,3,5,3,0,0,0,0,0,0.9438202247191011,0.34078703424635465,0.4772727272727273,0.7474949899799599
1108,2,4,4,0,1,0,0,0,0.898876404494382,0.747467186842641,0.375,0.39078156312625245
1109,3,5,4,0,1,0,0,0,0.9943820224719101,0.5495647455692965,0.5454545454545455,0.4048096192384769
1110,3,5,3,2,0,0,0,0,0.6516853932584269,0.4520773610664322,0.1931818181818182,0.09218436873747494
1111,1,3,1,0,0,0,0,0,0.7078651685393258,0.16892635614183502,0.6818181818181819,0.9258517034068136
1112,1,3,4,2,0,0,0,0,0.3932584269662921,0.6366894653299034,0.6363636363636364,0.31462925851703405
1113,1,3,4,1,1,1,0,0,0.4775280898876404,0.9749010651322098,0.045454545454545456,0.81563126252505
1114,3,5,2,1,0,0,1,0,0.1797752808988764,0.8256184641291576,1.0,0.3867735470941883
1115,2,1,3,0,0,0,1,0,0.449438202247191,0.05942692628176873,0.26136363636363635,0.8537074148296593
1116,3,5,0,2,1,0,0,0,0.848314606741573,0.37589440988029926,0.7159090909090909,0.8356713426853707
1117,3,5,1,1,0,0,0,0,0.33707865168539325,0.9256759203431906,0.6590909090909092,0.5571142284569138
1118,0,2,1,2,1,0,0,0,0.33707865168539325,0.5028075520391326,0.42045454545454547,0.6332665330661322
1119,1,6,3,2,1,0,1,0,0.5449438202247191,0.66199952496806,0.36363636363636365,0.9579158316633266
1120,2,1,2,1,1,0,0,1,0.15168539325842695,0.9126821440502003,0.10227272727272728,0.8416833667334669
1121,2,1,2,2,1,0,0,1,0.23595505617977525,0.8738472647740099,0.4090909090909091,0.5370741482965932
1122,3,5,3,1,0,0,0,0,0.9438202247191011,0.5015832271646794,0.9772727272727273,0.9619238476953907
1123,2,1,2,1,1,0,0,1,0.9325842696629213,0.4373591704876091,0.11363636363636363,0.39679358717434865
1124,2,4,1,1,1,0,0,1,0.4775280898876404,0.339329192308491,0.26136363636363635,0.44689378757515025
1125,0,2,1,2,1,0,0,0,0.9887640449438202,0.7189514664322493,0.9886363636363636,0.5250501002004008
1126,2,4,0,1,0,1,0,0,0.0898876404494382,0.28658232188061256,0.7954545454545455,0.8517034068136272
1127,1,6,3,2,1,0,0,0,0.5449438202247191,0.24945423308277023,0.2272727272727273,0.3306613226452906
1128,3,5,4,1,0,0,0,0,0.5449438202247191,0.35589936453611787,0.21590909090909094,0.35871743486973945
1129,2,0,4,1,1,1,0,0,0.3595505617977528,0.17672508045725832,0.10227272727272728,0.8557114228456913
1130,2,4,0,0,1,0,0,0,0.4101123595505618,0.6950332243135977,1.0,0.38276553106212424
1131,1,3,0,0,0,1,1,0,0.47191011235955055,0.6160926204255597,0.5227272727272727,0.7935871743486973
1132,1,3,2,0,1,0,0,1,0.02247191011235955,0.4826266323503599,0.5227272727272727,0.4308617234468938
1133,0,2,0,2,1,0,0,1,0.0056179775280898875,0.39000179016173336,0.15909090909090912,0.567134268537074
1134,2,1,0,2,1,0,0,1,0.11797752808988764,0.9091425866165955,0.48863636363636365,0.7034068136272544
1135,0,2,4,1,1,1,0,0,0.6235955056179775,0.02851846348631474,0.6931818181818182,0.2124248496993988
1136,3,5,2,1,1,0,0,1,0.3146067415730337,0.7690787794679492,0.05681818181818181,0.9318637274549098
1137,2,4,0,1,1,1,0,0,0.3651685393258427,0.9019840441745924,0.7386363636363636,0.1943887775551102
1138,2,4,0,1,0,0,0,0,0.4101123595505618,0.4460742299479273,0.8522727272727273,0.7354709418837675
1139,3,5,2,2,1,1,0,0,0.5449438202247191,0.5504914069686754,0.03409090909090909,0.9639278557114228
1140,0,2,3,1,0,0,0,0,0.8033707865168539,0.9445713047862823,0.25,0.9979959919839678
1141,2,0,2,1,1,0,0,1,0.6235955056179775,0.21181484825272714,0.13636363636363638,0.45891783567134264
1142,2,4,4,0,1,1,0,0,0.9999999999999999,0.5199119641542514,0.9090909090909092,0.5130260521042084
1143,0,2,3,1,1,1,0,0,0.696629213483146,0.4744628717352681,0.34090909090909094,0.08416833667334668
1144,2,4,1,1,1,0,0,1,0.9325842696629213,0.2579658989146396,0.17045454545454547,0.48296593186372744
1145,0,2,2,1,1,0,0,1,0.4775280898876404,0.8186028095066995,0.4545454545454546,0.08216432865731463
1146,0,2,4,2,1,0,0,0,0.42134831460674155,0.8996732687768211,0.0,0.18837675350701402
1147,2,1,3,0,1,0,0,1,0.4887640449438202,0.7819136047358131,0.12499999999999999,0.8677354709418837
1148,2,4,2,1,1,0,0,1,0.9382022471910112,0.1948831163205415,0.625,0.5070140280561122
1149,2,0,0,1,1,0,1,1,0.20786516853932585,0.08618819674542638,0.5568181818181819,0.374749498997996
1150,0,2,2,0,1,0,1,0,0.32584269662921345,0.6052880475021765,0.21590909090909094,0.7695390781563125
1151,2,1,1,1,0,0,0,1,0.7696629213483146,0.05651122499355369,0.7386363636363636,0.6132264529058116
1152,3,5,2,2,1,0,0,0,0.550561797752809,0.6727219326691743,0.39772727272727276,0.7995991983967935
1153,0,2,3,1,1,0,0,1,0.348314606741573,0.5302093508660229,0.8863636363636364,0.33266533066132264
1154,1,3,3,2,1,0,0,0,0.2696629213483146,0.6626739567950469,0.42045454545454547,0.5410821643286573
1155,2,1,2,2,1,0,1,1,0.1741573033707865,0.5900024394836828,0.23863636363636365,0.24849699398797592
1156,0,2,3,1,1,0,1,1,0.7528089887640449,0.4224037980074044,0.6818181818181819,0.32064128256513025
1157,2,4,0,0,1,0,1,1,0.11235955056179775,0.20040563363354014,0.5568181818181819,0.1723446893787575
1158,0,2,2,2,1,0,0,1,0.10674157303370786,0.3053122351893091,0.6590909090909092,0.6172344689378757
1159,2,0,0,0,0,1,0,0,0.8595505617977528,0.5242810909582196,0.21590909090909094,0.9779559118236472
1160,2,1,0,1,1,0,1,1,0.7078651685393258,0.6517478141865769,0.39772727272727276,0.4509018036072144
1161,2,4,4,2,1,1,0,0,0.37640449438202245,0.7794621339206902,0.15909090909090912,0.2885771543086172
1162,1,6,2,1,0,0,1,0,0.6123595505617977,0.7671402457028851,0.6931818181818182,0.68937875751503
1163,2,1,3,0,1,0,0,1,0.6460674157303371,0.9728183440490835,0.022727272727272724,0.4949899799599198
1164,1,6,0,1,1,0,0,1,0.797752808988764,0.2854360789835639,0.045454545454545456,0.7234468937875751
1165,1,6,4,1,1,0,0,1,0.6685393258426966,0.07053808941492612,0.625,0.01002004008016032
1166,0,2,2,2,1,0,0,0,0.4382022471910112,0.3452981548480247,0.34090909090909094,0.06012024048096192
1167,2,1,2,1,1,0,0,1,0.6460674157303371,0.7432454057896577,0.9659090909090909,0.3927855711422845
1168,3,5,1,1,1,0,0,1,0.5112359550561797,0.4378248813130639,0.3863636363636364,0.4629258517034068
1169,1,6,1,1,1,0,0,1,0.07303370786516854,0.8177973828819065,0.7954545454545455,0.5911823647294588
1170,2,4,0,2,1,0,0,0,0.8651685393258427,0.549126218195653,0.7840909090909092,0.8276553106212424
1171,3,5,1,0,1,0,0,0,0.696629213483146,0.9298879118590813,0.2840909090909091,0.6492985971943888
1172,0,2,0,0,1,0,0,0,0.9382022471910112,0.947973706898093,0.0,0.9198396793587174
1173,3,5,3,1,1,1,1,0,0.3202247191011236,0.0687304804085046,0.9318181818181819,0.2685370741482966
1174,0,2,0,2,1,0,0,0,0.15168539325842695,0.4561409248586373,0.06818181818181818,0.9859719438877754
1175,1,3,1,1,1,0,0,1,0.1404494382022472,0.6095359294545885,0.39772727272727276,0.024048096192384766
1176,1,3,3,0,1,0,1,0,0.6292134831460674,0.2554438289997272,0.8522727272727273,0.9939879759519037
1177,1,6,1,2,1,1,1,0,0.3651685393258427,0.4067658372700114,0.9431818181818182,0.0060120240480961915
1178,0,2,0,0,1,0,0,0,0.8539325842696629,0.6775813671913032,0.9772727272727273,0.3547094188376753
1179,1,3,4,0,1,0,1,0,0.7303370786516854,0.22628281988484747,0.27272727272727276,0.4669338677354709
1180,2,4,2,2,1,0,0,0,0.24157303370786515,0.60182221781259,0.6590909090909092,0.5170340681362725
1181,3,5,1,2,1,0,0,0,0.5393258426966292,0.6973630497703854,0.6818181818181819,0.2785571142284569
1182,2,4,0,1,1,0,0,1,0.2303370786516854,0.0899387913231876,0.3181818181818182,0.1282565130260521
1183,1,6,3,1,1,0,0,1,0.028089887640449437,0.497288825438391,0.1931818181818182,0.565130260521042
1184,2,1,1,0,1,1,1,0,0.9325842696629213,0.2626569318687259,0.4545454545454546,0.7254509018036072
1185,3,5,1,2,0,0,1,0,0.12359550561797751,0.7243225594394627,0.20454545454545456,0.6112224448897795
1186,0,2,2,2,1,0,1,0,0.4943820224719101,0.18907514382567905,0.03409090909090909,0.40881763527054105
1187,0,2,0,1,1,0,1,1,0.6853932584269663,0.8923048549204562,0.7272727272727273,0.03206412825651302
1188,0,2,4,0,1,0,0,0,0.9943820224719101,0.4306489819955626,0.4545454545454546,0.3987975951903807
1189,0,2,3,0,1,0,0,0,0.9550561797752809,0.19752924518786838,0.15909090909090912,0.06212424849699398
1190,2,1,0,1,1,0,1,1,0.8202247191011236,0.43773495664423345,0.6022727272727273,0.4228456913827655
1191,1,3,3,2,1,0,1,0,0.28089887640449435,0.4084341190768143,0.7159090909090909,0.8697394789579158
1192,0,2,1,1,1,0,1,1,0.056179775280898875,0.428625029785324,0.8068181818181819,0.5450901803607214
1193,0,2,2,1,0,0,1,1,0.06179775280898876,0.5853893691072226,0.15909090909090912,0.5791583166332664
1194,0,2,2,1,1,0,0,1,0.4101123595505618,0.5209516504419783,0.8863636363636364,0.5811623246492985
1195,1,3,4,1,1,0,1,1,0.03932584269662921,0.14926578445424937,0.5568181818181819,0.9659318637274549
1196,3,5,2,2,1,0,1,0,0.848314606741573,0.065002145377101,0.23863636363636365,0.9719438877755511
1197,1,3,1,1,0,0,1,0,0.2247191011235955,0.729355569219261,0.1931818181818182,0.4669338677354709
1198,1,3,4,2,0,0,0,0,0.9157303370786517,0.5595253823176883,0.8977272727272728,0.81563126252505
1199,1,3,0,1,1,0,0,1,0.47191011235955055,0.3586523806073163,0.011363636363636364,0.3627254509018036
1200,0,2,2,0,0,0,0,0,0.398876404494382,0.8083594294943613,0.39772727272727276,0.29058116232464926
1201,0,2,4,2,0,0,0,0,0.3033707865168539,0.38773271920642277,0.21590909090909094,0.09819639278557113
1202,0,2,1,0,0,0,0,0,0.7640449438202247,0.7959570441658987,0.17045454545454547,0.8597194388777555
1203,0,2,3,1,1,1,0,0,0.2584269662921348,0.30536626894416136,0.75,0.8637274549098196
1204,1,3,3,1,1,0,0,1,0.797752808988764,0.07227402978071604,0.3295454545454546,0.20440881763527052
1205,2,4,1,1,0,0,0,0,0.9831460674157303,0.932738101251511,0.6136363636363636,0.06412825651302605
1206,2,0,1,2,0,0,0,0,0.5786516853932584,0.3942304312150824,0.7386363636363636,0.9939879759519037
1207,3,5,3,0,1,0,0,0,0.2303370786516854,0.7926819785223154,0.2840909090909091,0.9418837675350701
1208,1,6,4,2,1,1,0,0,0.33146067415730335,0.27873354714865056,0.6363636363636364,0.17635270541082163
1209,1,6,3,2,0,0,0,0,0.06179775280898876,0.6462405465096152,0.7727272727272727,0.969939879759519
1210,2,1,1,1,1,0,0,1,0.7247191011235955,0.8733630707771584,0.011363636363636364,0.8216432865731462
1211,2,4,2,0,1,0,0,1,0.033707865168539325,0.041048452578640614,0.625,0.7695390781563125
1212,3,5,0,1,1,1,0,0,0.4438202247191011,0.8306547234885914,0.9431818181818182,0.6813627254509017
1213,2,4,2,2,1,0,0,0,0.7303370786516854,0.5711499984762217,0.6931818181818182,0.6292585170340681
1214,2,1,2,1,1,1,1,1,0.6067415730337078,0.6073168951009699,0.375,0.48096192384769537
1215,1,3,1,0,1,0,0,1,0.011235955056179775,0.5229374718438997,0.625,0.531062124248497
1216,2,4,3,1,1,0,0,1,0.14606741573033705,0.8745282075966008,0.6136363636363636,0.4448897795591182
1217,2,4,4,0,1,0,1,0,0.6348314606741573,0.04283918114845762,0.21590909090909094,0.47094188376753504
1218,0,2,2,0,1,1,0,0,0.5955056179775281,0.2606036955037193,0.5568181818181819,0.3046092184368737
1219,0,2,3,1,1,1,1,0,0.2191011235955056,0.8758166459277735,0.27272727272727276,0.9358717434869739
1220,3,5,4,2,1,0,1,0,0.898876404494382,0.7523036829022687,0.9431818181818182,0.11222444889779558
1221,0,2,2,1,1,0,0,1,0.7191011235955056,0.01703089822379144,0.27272727272727276,0.6432865731462926
1222,0,2,4,2,0,0,0,0,0.03932584269662921,0.5167809628081509,0.5909090909090909,0.749498997995992
1223,0,2,3,2,1,0,0,0,0.5617977528089887,0.5293571480057095,0.14772727272727273,0.2224448897795591
1224,2,0,0,1,0,0,0,0,0.8932584269662921,0.4005663681448258,0.6704545454545455,0.028056112224448895
1225,0,2,3,2,0,0,0,0,0.6910112359550561,0.29699695989369407,0.4772727272727273,0.8236472945891783
1226,3,5,1,2,0,0,0,0,0.9831460674157303,0.6816278257319031,0.6931818181818182,0.5370741482965932
1227,0,2,4,1,1,0,1,1,0.5955056179775281,0.20732430280554234,0.8522727272727273,0.22645290581162322
1228,0,2,0,1,0,0,0,0,0.5617977528089887,0.7989428403990274,0.7727272727272727,0.503006012024048
1229,1,3,4,1,1,0,0,1,0.016853932584269662,0.803034623615682,0.7045454545454546,0.9999999999999999
1230,3,5,4,2,1,1,0,0,0.6123595505617977,0.41495687031668654,0.011363636363636364,0.7474949899799599
1231,3,5,2,0,1,0,0,1,0.10112359550561797,0.2831408549208544,0.6022727272727273,0.282565130260521
1232,3,5,1,2,1,0,0,0,0.1741573033707865,0.2834712827647057,0.17045454545454547,0.22645290581162322
1233,3,5,4,0,1,0,0,0,0.7640449438202247,0.4820389648654942,0.6136363636363636,0.8997995991983967
1234,3,5,3,1,1,0,0,1,0.06179775280898876,0.7195116840204594,0.4772727272727273,0.5791583166332664
1235,2,0,3,0,1,0,1,0,0.7752808988764045,0.35852020064993273,0.6818181818181819,0.9659318637274549
1236,3,5,2,1,1,0,0,1,0.2528089887640449,0.6098904896070614,0.42045454545454547,0.7134268537074148
1237,0,2,1,1,1,0,0,1,0.6629213483146067,0.38215436404964315,0.5,0.04809619238476953
1238,0,2,1,0,1,1,0,0,0.08426966292134831,0.30413237027420903,0.5681818181818182,0.7354709418837675
1239,2,4,3,1,1,0,0,1,0.7191011235955056,0.024250873066266006,0.46590909090909094,0.6192384769539078
1240,2,4,0,0,0,0,0,0,0.348314606741573,0.003289148959941056,0.26136363636363635,0.5090180360721442
1241,0,2,2,1,1,1,1,0,0.6067415730337078,0.22675663957915895,0.3295454545454546,0.9258517034068136
1242,0,2,2,2,1,0,1,0,0.6629213483146067,0.406094822459893,0.4090909090909091,0.5350701402805611
1243,2,1,3,2,1,0,0,1,0.11235955056179775,0.851296190843576,0.5909090909090909,0.250501002004008
1244,1,3,3,1,1,1,0,0,0.8820224719101123,0.7984781596096334,0.7045454545454546,0.785571142284569
1245,1,6,0,1,1,0,0,1,0.06741573033707865,0.2667453464316846,0.11363636363636363,0.4989979959919839
1246,1,6,0,0,1,0,0,0,0.9044943820224719,0.2441029048464801,0.875,0.5731462925851702
1247,1,6,1,2,0,1,0,0,0.016853932584269662,0.22687112191559514,0.25,0.6673346693386772
1248,2,1,2,0,0,0,0,0,0.8707865168539325,0.3388735597516449,0.8977272727272728,0.9539078156312625
1249,3,5,2,1,0,1,0,0,0.5674157303370786,0.49795875035652465,0.5568181818181819,0.10420841683366733
1250,1,3,3,1,1,0,0,1,0.32584269662921345,0.43838143546193387,0.9545454545454546,0.7354709418837675
1251,1,6,1,0,1,0,1,0,0.7134831460674157,0.2178152016566032,0.6136363636363636,0.08416833667334668
1252,1,3,2,1,1,0,1,1,0.14606741573033705,0.129925010331259,0.6136363636363636,0.3306613226452906
1253,2,0,1,2,1,1,0,0,0.38202247191011235,0.011959603684116596,0.03409090909090909,0.08216432865731463
1254,2,4,1,0,1,0,0,0,0.1348314606741573,0.15345515190783252,0.6022727272727273,0.7595190380761523
1255,2,0,3,2,1,0,1,0,0.7303370786516854,0.705277751592138,0.6818181818181819,0.9118236472945891
1256,2,4,1,2,1,0,0,0,0.5393258426966292,0.24320032875793787,0.875,0.3507014028056112
1257,0,2,0,2,1,0,1,0,0.1348314606741573,0.468338788525207,0.9318181818181819,0.13226452905811623
